Plan_ID,Plan_name,Plan_ID_Type,INDEX_JSON,NETWORK_NUM
454423516,['tech-long-usa_ga-humana-npos-lfp-19-copay-rx'],['ein'],['2022-10-31_TECH-LONG-USA_index.json'],['1']
0454791084,['steel-huggers-inc_aso-grp-gate-cap-exc'],['ein'],['2022-10-31_STEEL-HUGGERS-INC_index.json'],"['5', '12']"
454791084,['steel-huggers-inc_co-humana-npos-lfp-19-simplici'],['ein'],['2022-10-31_STEEL-HUGGERS-INC_index.json'],['1']
831518216,"['miller-mechanical-g_tx-humana-ppo-lfp-19-copay-rx5', 'miller-mechanical-g_tx-humana-ppo-lfp-19-canopy-rx']",['ein'],['2022-10-31_MILLER-MECHANICAL-G_index.json'],['6']
581947989,"['y-delta-inc-_ga-humana-npos-lfp-19-copay-rx', 'y-delta-inc-_ga-humana-npos-lfp-19-simplici']",['ein'],['2022-11-01_Y-DELTA-INC-_index.json'],['1']
15411KY1340370,['humana-inc_ky-cr-npos-21-sep-acc-cpy-ov-d'],['hios'],['2022-10-27_humana-inc-ky-cr-npos-21-sep-acc-cpy-ov-d_index.json'],['1']
430922133,"['job-one-kc_mo-lfp-on-hand-ppo-coins-19-de', 'job-one-kc_mo-humana-ppo-lfp-19-copay-rx5']",['ein'],['2022-10-28_JOB-ONE-KC_index.json'],['6']
621257477,"['kennerly-montgomery-finle_tn-humana-ppo-lfp-19-copay-rx4', 'kennerly-montgomery-finle_tn-humana-ppo-lfp-19-ehdhp']",['ein'],['2022-10-28_KENNERLY-MONTGOMERY-FINLE_index.json'],['6']
471229010,"['samaniego-express-inc_tx-lfp-on-hand-ppo-coins-19-de', 'samaniego-express-inc_tx-humana-ppo-lfp-19-copay-rx4']",['ein'],['2022-10-31_SAMANIEGO-EXPRESS-INC_index.json'],['6']
582409772,['jain-plastic-surgery-p-c_ga-humana-npos-lfp-ehdhp-17'],['ein'],['2022-10-28_JAIN-PLASTIC-SURGERY-P-C_index.json'],['1']
832142459,"['emblem-solutions-llc_ga-humana-npos-lfp-19-simplici', 'emblem-solutions-llc_ga-humana-npos-lfp-19-copay-rx']",['ein'],['2022-10-28_EMBLEM-SOLUTIONS-LLC_index.json'],['1']
452461262,['american-prosthetic-components_wi-humana-npos-lfp-19-simplici'],['ein'],['2022-10-28_AMERICAN-PROSTHETIC-COMPONENTS_index.json'],['1']
262931472,"['freedom-trans-usa_ga-humana-hmo-lfp-19-simplicit', 'freedom-trans-usa_ga-humana-npos-lfp-19-simplici', 'freedom-trans-usa_ga-lfp-on-hand-npos-coins-19-d']",['ein'],['2022-10-28_FREEDOM-TRANS-USA_index.json'],"['2', '1']"
481148746,['miller-and-newberg_ks-humana-ppo-lfp-19-ehdhp'],['ein'],['2022-10-31_MILLER-AND-NEWBERG_index.json'],['6']
430816544,['humana-inc_mo-sg-humana-ppo-hdhp-11-cpy-o'],['ein'],['2022-10-27_humana-inc-mo-sg-humana-ppo-hdhp-11-cpy-o_index.json'],['6']
621344109,"['bumpus-body-shop_tn-humana-ppo-lfp-19-canopy-rx', 'bumpus-body-shop_tn-humana-ppo-lfp-19-ehdhp']",['ein'],['2022-10-28_BUMPUS-BODY-SHOP_index.json'],"['18', '6']"
0610476683,['baptist-convalescent-center--inc-_aso-grp-gate-cap-exc'],['ein'],['2022-10-28_BAPTIST-CONVALESCENT-CENTER-INC-_index.json'],['7']
610476683,['baptist-convalescent-center--inc-_baptist-convalescent-ctr-npos'],['ein'],['2022-10-28_BAPTIST-CONVALESCENT-CENTER-INC-_index.json'],['1']
310917117,['hamilton-telephone-answering_oh-humana-npos-lfp-19--canopy'],['ein'],['2022-10-28_HAMILTON-TELEPHONE-ANSWERING_index.json'],['1']
0310917117,['hamilton-telephone-answering_aso-grp-gate-cap-exc'],['ein'],['2022-10-28_HAMILTON-TELEPHONE-ANSWERING_index.json'],['9']
581666561,"['trinity-northwest-atlanta_ga-humana-npos-lfp-19-simplici', 'trinity-northwest-atlanta_ga-humana-npos-lfp-19-copay-rx']",['ein'],['2022-11-01_TRINITY-NORTHWEST-ATLANTA_index.json'],['1']
471078735,"['kcut-llc_ks-humana-ppo-lfp-19-simplicit', 'kcut-llc_ks-humana-ppo-lfp-19-ehdhp']",['ein'],['2022-10-28_KCUT-LLC_index.json'],['6']
20587453.0,['hydra--llc_ky-humana-ppo-lfp-17-rx4'],['ein'],['2022-10-28_HYDRA-LLC_index.json'],['6']
582277607.0,['coleman-chambers-and-rogers_ga-humana-npos-lfp-19-copay-rx'],['ein'],['2022-10-28_COLEMAN-CHAMBERS-AND-ROGERS_index.json'],['1']
621668826.0,['reflexxion-automotive_tn-humana-ppo-lfp-19-canopy-rx'],['ein'],['2022-10-31_REFLEXXION-AUTOMOTIVE_index.json'],['18']
270035146.0,"['3-seasons-lawn--and-pe_fl-humana-npos-lfp-19-simplici', '3-seasons-lawn--and-pe_fl-humana-hmo-lfp-19-canopy-rx']",['ein'],['2022-10-28_3-SEASONS-LAWN-AND-PE_index.json'],"['2', '1']"
582402656.0,"['hothouse--inc_ga-humana-npos-lfp-19-ehdhp', 'hothouse--inc_ga-humana-npos-lfp-19-simplici']",['ein'],['2022-10-28_HOTHOUSE-INC_index.json'],['1']
752171000.0,['humana-inc_tx-sg-humana-cov-1st-08-cpay-o'],['ein'],['2022-10-27_humana-inc-tx-sg-humana-cov-1st-08-cpay-o_index.json'],['6']
581851426.0,['flint-circuit-council_ga-humana-npos-lfp-19-canopy-r'],['ein'],['2022-10-28_FLINT-CIRCUIT-COUNCIL_index.json'],['1']
621088395.0,"['ted-r-sanders-moving_tn-humana-ppo-lfp-19-copay-rx4', 'ted-r-sanders-moving_tn-humana-ppo-lfp-19-copay-rx5']",['ein'],['2022-10-31_TED-R-SANDERS-MOVING_index.json'],['6']
450545487.0,['navig8_tx-humana-npos-lfp-19-ehdhp'],['ein'],['2022-10-31_NAVIG8_index.json'],['1']
462435596.0,['creative-connections_aso-grp-gate-cap-exc'],['ein'],['2022-10-28_CREATIVE-CONNECTIONS_index.json'],['9']
721483008.0,"['waldorf-school-of-new-orl_la-humana-ppo-lfp-19-copay-rx4', 'waldorf-school-of-new-orl_la-humana-ppo-lfp-19-canopy-rx']",['ein'],['2022-11-01_WALDORF-SCHOOL-OF-NEW-ORL_index.json'],"['39', '6']"
273169695.0,"['spider-wall-systems_tx-humana-hmo-lfp-19-ehdhp', 'spider-wall-systems_tx-humana-hmo-lfp-19-copay-rx4']",['ein'],['2022-10-31_SPIDER-WALL-SYSTEMS_index.json'],['2']
611037599.0,"['green-mechanical-construction-inc-_green-mechanical-npos', 'green-mechanical-construction-inc-_green-mechanical-npos-on-hand', 'green-mechanical-construction-inc-_green-mechanical-hdhp']",['ein'],['2022-10-28_GREEN-MECHANICAL-CONSTRUCTION-INC-_index.json'],['1']
454609986.0,['argosy-bar-llc_ga-humana-npos-lfp-19-simplici'],['ein'],['2022-10-28_ARGOSY-BAR-LLC_index.json'],['1']
383641116.0,"['carros-metal-concepts-inc_ga-humana-npos-lfp-19-copay-rx', 'carros-metal-concepts-inc_ga-humana-npos-lfp-19-ehdhp']",['ein'],['2022-10-28_CARROS-METAL-CONCEPTS-INC_index.json'],['1']
812040966.0,['bayside-mechanical-inc_fl-humana-hmo-lfp-19-simplicit'],['ein'],['2022-10-28_BAYSIDE-MECHANICAL-INC_index.json'],['2']
562445276.0,['guaranteed-pest-control_fl-cr-humana-hmo-lfp-17-canopy'],['ein'],['2022-10-28_GUARANTEED-PEST-CONTROL_index.json'],['2']
208711719.0,['british-automotive-repair_az-humana-npos-lfp-19-copay-rx'],['ein'],['2022-10-28_BRITISH-AUTOMOTIVE-REPAIR_index.json'],['1']
860444554.0,"['dodier---company-inc_az-humana-npos-lfp-hdhp-17', 'dodier---company-inc_az-humana-npos-lfp-17-rx4']",['ein'],['2022-10-28_DODIER-COMPANY-INC_index.json'],['1']
592789851.0,['america-s-internationa-lf_fl-humana-hmo-lfp-19-canopy-rx'],['ein'],['2022-10-28_AMERICA-S-INTERNATIONA-LF_index.json'],['2']
461560163.0,['humana-inc_graphic-village-llc-hmo'],['ein'],['2022-10-27_humana-inc-graphic-village-llc-hmo_index.json'],['2']
391619101.0,['fusion-babbitting-c_wi-humana-npos-lfp-19-canopy-r'],['ein'],['2022-10-28_FUSION-BABBITTING-C_index.json'],['1']
431631535.0,['creative-associates-inc_mo-humana-ppo-lfp-17-rx4'],['ein'],['2022-10-28_CREATIVE-ASSOCIATES-INC_index.json'],['6']
465394135.0,"['kapilamukamal-llp_fl-humana-npos-lfp-simplicity', 'kapilamukamal-llp_fl-humana-hmo-lfp-simplicity-1']",['ein'],['2022-10-28_KAPILAMUKAMAL-LLP_index.json'],"['2', '1']"
351422322.0,['odell-equipment-and-suppl_in-humana-npos-lfp-19-copay-rx'],['ein'],['2022-10-31_ODELL-EQUIPMENT-AND-SUPPL_index.json'],['1']
844252241.0,"['vf-america-llc_ga-cr-npos-lfp-17-canopy-rx5', 'vf-america-llc_ga-humana-npos-lfp-17-rx4']",['ein'],['2022-11-01_VF-AMERICA-LLC_index.json'],['1']
454485719.0,['antioch-center-for-training-and-sending_co-humana-npos-lfp-19-ehdhp'],['ein'],['2022-10-28_ANTIOCH-CENTER-FOR-TRAINING-AND-SENDING_index.json'],['1']
200541469.0,['r-and-b-trucking_mo-humana-ppo-lfp-19-canopy-rx'],['ein'],['2022-10-31_R-AND-B-TRUCKING_index.json'],['6']
351985750.0,"['ramsey-quantitative-sy_ky-humana-npos-lfp-19-ehdhp', 'ramsey-quantitative-sy_ky-humana-npos-lfp-19-copay-rx']",['ein'],['2022-10-31_RAMSEY-QUANTITATIVE-SY_index.json'],['1']
640954299.0,['mer-enterprises_ks-humana-ppo-lfp-19-copay-rx4'],['ein'],['2022-10-28_MER-ENTERPRISES_index.json'],['6']
,['humana-inc_medsup-plan-f-higded'],['ein'],['2022-10-27_humana-inc-medsup-plan-f-higded_index.json'],['901']
480931477.0,['prime-investment_ks-humana-ppo-lfp-19-copay-rx4'],['ein'],['2022-10-31_PRIME-INVESTMENT_index.json'],['6']
650009089.0,"['educational-development_fl-humana-hmo-lfp-simplicity-1', 'educational-development_fl-cr-humana-hmo-lfp-17-canopy']",['ein'],['2022-10-28_EDUCATIONAL-DEVELOPMENT_index.json'],['2']
621751413.0,"['tsg-enterprises-llc_fl-humana-hmo-lfp-19-canopy-rx', 'tsg-enterprises-llc_fl-humana-npos-lfp-19-copay-rx', 'tsg-enterprises-llc_fl-humana-hmo-lfp-19-copay-rx4']",['ein'],['2022-11-01_TSG-ENTERPRISES-LLC_index.json'],"['2', '1']"
650017917.0,"['tom-krips-construction_fl-humana-hmo-lfp-19-canopy-rx', 'tom-krips-construction_fl-humana-npos-lfp-19-copay-rx', 'tom-krips-construction_fl-humana-hmo-lfp-19-simplicit', 'tom-krips-construction_fl-humana-hmo-lfp-19-copay-rx4']",['ein'],['2022-10-31_TOM-KRIPS-CONSTRUCTION_index.json'],"['2', '1']"
860754521,"['conquistador-pest-and-termit_az-humana-npos-lfp-19-ehdhp', 'conquistador-pest-and-termit_az-humana-npos-lfp-19-canopy-r']",['ein'],['2022-10-28_CONQUISTADOR-PEST-AND-TERMIT_index.json'],['1']
200587771,"['barrett-electronic_fl-humana-hmo-lfp-19-canopy-rx', 'barrett-electronic_fl-humana-npos-lfp-19-copay-rx']",['ein'],['2022-10-28_BARRETT-ELECTRONIC_index.json'],"['1', '2']"
274088546,"['os-enterprises-inc_tx-humana-ppo-lfp-19-copay-rx4', 'os-enterprises-inc_tx-lfp-on-hand-ppo-coins-19-de']",['ein'],['2022-10-31_OS-ENTERPRISES-INC_index.json'],['6']
821705164,['structured-settlement-cap_fl-humana-npos-lfp-19-copay-rx'],['ein'],['2022-10-31_STRUCTURED-SETTLEMENT-CAP_index.json'],['1']
46958UT0400055,['humana-inc_ut-cr-ppo-21-sep-acc-cpy-ov--i'],['hios'],['2022-10-27_humana-inc-ut-cr-ppo-21-sep-acc-cpy-ov--i_index.json'],['6']
471568337,"['ferguson-manufacturing_ms-humana-ppo-lfp-ehdhp-17', 'ferguson-manufacturing_ms-humana-ppo-lfp-17-rx5coins', 'ferguson-manufacturing_ms-humana-ppo-lfp-17-rx4']",['ein'],['2022-10-28_FERGUSON-MANUFACTURING_index.json'],['18']
82120TN0520122,['humana-inc_tn-cr-ppo-savings-hsa-21-ded-c'],['hios'],['2022-10-27_humana-inc-tn-cr-ppo-savings-hsa-21-ded-c_index.json'],['6']
431564636,['colorectal-surgery-associ_ks-humana-ppo-lfp-17-rx4'],['ein'],['2022-10-28_COLORECTAL-SURGERY-ASSOCI_index.json'],['6']
811806809,['two-cities-pizza-co_oh-humana-npos-lfp-19-ehdhp'],['ein'],['2022-11-01_TWO-CITIES-PIZZA-CO_index.json'],['1']
391915354,"['northwoods-software-development_wi-humana-ppo-lfp-19-hdhp', 'northwoods-software-development_wi-humana-ppo-lfp-19-ehdhp']",['ein'],['2022-10-31_NORTHWOODS-SOFTWARE-DEVELOPMENT_index.json'],['19']
311237782,['american-cold-storage-sys_oh-humana-npos-lfp-17-rx4'],['ein'],['2022-10-28_AMERICAN-COLD-STORAGE-SYS_index.json'],['1']
464728797,['shun-fung-intl-inc_tx-humana-hmo-lfp-19-canopy-rx'],['ein'],['2022-10-31_SHUN-FUNG-INTL-INC_index.json'],['2']
464599894,"['jon-richards-company-fl-i_fl-humana-npos-lfp-19-simplici', 'jon-richards-company-fl-i_fl-humana-hmo-lfp-19-simplicit']",['ein'],['2022-10-28_JON-RICHARDS-COMPANY-FL-I_index.json'],"['1', '2']"
834331659,['arcangels-concrete-llc_tx-humana-npos-lfp-19-copay-rx'],['ein'],['2022-10-28_ARCANGELS-CONCRETE-LLC_index.json'],['1']
320022722,"['javier-rios--md_az-humana-npos-lfp-simplicity', 'javier-rios--md_az-humana-npos-lfp-17-rx4']",['ein'],['2022-10-28_JAVIER-RIOS-MD_index.json'],['1']
741821966,"['bkcw-lp_tx-humana-npos-lfp-19-ehdhp', 'bkcw-lp_tx-humana-npos-lfp-19-copay-rx']",['ein'],['2022-10-28_BKCW-LP_index.json'],['1']
310985864,['tipco-punch-inc_oh-humana-npos-lfp-ehdhp-17'],['ein'],['2022-10-31_TIPCO-PUNCH-INC_index.json'],['1']
582219684,"['dabbs-williams-general-co_ga-humana-npos-lfp-19-copay-rx', 'dabbs-williams-general-co_ga-humana-npos-lfp-19-canopy-r']",['ein'],['2022-10-28_DABBS-WILLIAMS-GENERAL-CO_index.json'],['1']
822711779,['erics-plumbing-services-llc_tx-humana-npos-lfp-19-simplici'],['ein'],['2022-10-28_ERICS-PLUMBING-SERVICES-LLC_index.json'],['1']
611100598,['automotive-service-produc_ky-humana-npos-lfp-17-rx4'],['ein'],['2022-10-28_AUTOMOTIVE-SERVICE-PRODUC_index.json'],['1']
383662363,"['path-consultants-s-brow-llc_fl-humana-npos-lfp-19-ehdhp', 'path-consultants-s-brow-llc_fl-humana-npos-lfp-19-copay-rx']",['ein'],['2022-10-31_PATH-CONSULTANTS-S-BROW-LLC_index.json'],['1']
731673838,['spectrum-aluminum_wi-humana-npos-lfp-19-hdhp'],['ein'],['2022-10-31_SPECTRUM-ALUMINUM_index.json'],['1']
462672826,['canto-usa-llc_ga-humana-npos-lfp-19-copay-rx'],['ein'],['2022-10-28_CANTO-USA-LLC_index.json'],['1']
261912546,"['multivista---ids_ga-humana-npos-lfp-19-copay-rx', 'multivista---ids_ga-humana-npos-lfp-19-ehdhp']",['ein'],['2022-10-31_MULTIVISTA-IDS_index.json'],['1']
383923866,['genesis-biosciences_ga-humana-npos-lfp-19-simplici'],['ein'],['2022-10-28_GENESIS-BIOSCIENCES_index.json'],['1']
582504507,['womens-healthcare-consult_ga-humana-npos-lfp-19-simplici'],['ein'],['2022-11-01_WOMENS-HEALTHCARE-CONSULT_index.json'],['1']
412187865,"['every-thing-construction_ga-humana-npos-lfp-19-copay-rx', 'every-thing-construction_ga-humana-npos-lfp-19-simplici']",['ein'],['2022-10-28_EVERY-THING-CONSTRUCTION_index.json'],['1']
832650525,['humana-inc_tn-ncr-ppo-on-hand-21-ded-coin'],['ein'],['2022-10-27_humana-inc-tn-ncr-ppo-on-hand-21-ded-coin_index.json'],['6']
0840247380,['lakewood-country-club_aso-grp-gate-cap-exc'],['ein'],['2022-10-28_LAKEWOOD-COUNTRY-CLUB_index.json'],"['5', '12']"
840247380,"['lakewood-country-club_co-humana-npos-lfp-simplicity', 'lakewood-country-club_co-humana-npos-lfp-ehdhp-17']",['ein'],['2022-10-28_LAKEWOOD-COUNTRY-CLUB_index.json'],['1']
35783FL1050423,['humana-inc_fl-cr-npos-21-canopy-rx5-blend'],['hios'],['2022-10-27_humana-inc-fl-cr-npos-21-canopy-rx5-blend_index.json'],['1']
582296068,"['rpg-services-inc_ga-humana-npos-lfp-19-simplici', 'rpg-services-inc_ga-humana-npos-22-lfp-simplici']",['ein'],['2022-10-31_RPG-SERVICES-INC_index.json'],['1']
582578777,['shepherd-harvey_ga-humana-npos-lfp-19-copay-rx'],['ein'],['2022-10-31_SHEPHERD-HARVEY_index.json'],['1']
261088379,['interstate-interior_az-humana-npos-lfp-simplicity'],['ein'],['2022-10-28_INTERSTATE-INTERIOR_index.json'],['1']
453562695,['mineral-tech-gulf-coast_tx-humana-npos-lfp-19-copay-rx'],['ein'],['2022-10-31_MINERAL-TECH-GULF-COAST_index.json'],['1']
431166088,['prime-industrial-products_ks-humana-ppo-lfp-19-copay-rx4'],['ein'],['2022-10-31_PRIME-INDUSTRIAL-PRODUCTS_index.json'],['6']
812782599,['magna-care-medical_ga-humana-npos-lfp-19-copay-rx'],['ein'],['2022-10-28_MAGNA-CARE-MEDICAL_index.json'],['1']
581233780,['dulohery-weeks---gagliano_ga-humana-npos-lfp-17-rx4'],['ein'],['2022-10-28_DULOHERY-WEEKS-GAGLIANO_index.json'],['1']
260197743,"['the-hil-at-serenbe-llc_ga-humana-npos-lfp-19-simplici', 'the-hil-at-serenbe-llc_ga-humana-npos-lfp-19-canopy-r']",['ein'],['2022-10-31_THE-HIL-AT-SERENBE-LLC_index.json'],['1']
610735880,['humana-inc_ky-ncr-humanappo16-sep-acc-cpy'],['ein'],['2022-10-27_humana-inc-ky-ncr-humanappo16-sep-acc-cpy_index.json'],['6']
310947980,"['miami-home-centers_fl-humana-npos-lfp-19-simplici', 'miami-home-centers_fl-humana-hmo-lfp-19-simplicit']",['ein'],['2022-10-28_MIAMI-HOME-CENTERS_index.json'],"['1', '2']"
812605207.0,['humana-inc_la-ncr-npos-16sep-acc-cpy-ov-d'],['ein'],['2022-10-27_humana-inc-la-ncr-npos-16sep-acc-cpy-ov-d_index.json'],['1']
473790599.0,"['polar-aire-heating-and-co_ks-humana-ppo-lfp-19-ehdhp', 'polar-aire-heating-and-co_ks-humana-ppo-lfp-19-copay-rx4']",['ein'],['2022-10-31_POLAR-AIRE-HEATING-AND-CO_index.json'],['6']
431778610.0,"['sallas-auto-repair_mo-humana-ppo-lfp-19-copay-rx4', 'sallas-auto-repair_mo-humana-ppo-lfp-19-simplicit']",['ein'],['2022-10-31_SALLAS-AUTO-REPAIR_index.json'],['6']
383654255.0,['durrie-vision-pa_ks-humana-ppo-lfp-19-ehdhp'],['ein'],['2022-10-28_DURRIE-VISION-PA_index.json'],['6']
710864037.0,"['classic-restaurants--llc_la-humana-ppo-lfp-19-ehdhp', 'classic-restaurants--llc_la-humana-ppo-lfp-19-simplicit', 'classic-restaurants--llc_la-humana-ppo-lfp-19-copay-rx4']",['ein'],['2022-10-28_CLASSIC-RESTAURANTS-LLC_index.json'],['6']
,['humana-inc_med-sup-plan-c'],['ein'],['2022-10-27_humana-inc-med-sup-plan-c_index.json'],['901']
200940068.0,['pabst-patent-group-llp_ga-humana-npos-lfp-19-copay-rx'],['ein'],['2022-10-31_PABST-PATENT-GROUP-LLP_index.json'],['1']
431486029.0,['quality-inventory-service_ks-humana-ppo-lfp-17-rx4'],['ein'],['2022-10-31_QUALITY-INVENTORY-SERVICE_index.json'],['6']
541856571.0,['century-strategies_ga-humana-npos-lfp-19-simplici'],['ein'],['2022-10-28_CENTURY-STRATEGIES_index.json'],['1']
581362382.0,['the-csg-group-inc_ga-humana-npos-lfp-17-rx4'],['ein'],['2022-10-31_THE-CSG-GROUP-INC_index.json'],['1']
951937234.0,"['neo-flo-inc_ga-humana-npos-lfp-19-copay-rx', 'neo-flo-inc_ga-humana-npos-lfp-19-simplici']",['ein'],['2022-10-31_NEO-FLO-INC_index.json'],['1']
593731193.0,"['manifestation-worldwide_fl-humana-npos-lfp-19-copay-rx', 'manifestation-worldwide_fl-humana-hmo-lfp-19-canopy-rx']",['ein'],['2022-10-28_MANIFESTATION-WORLDWIDE_index.json'],"['2', '1']"
650796675.0,['thales-builders-corp_fl-humana-hmo-lfp-19-copay-rx4'],['ein'],['2022-10-31_THALES-BUILDERS-CORP_index.json'],['2']
862236976.0,['yk-property-management-gr_fl-humana-npos-lfp-19-canopy-r'],['ein'],['2022-11-01_YK-PROPERTY-MANAGEMENT-GR_index.json'],['1']
472533314.0,['core-community-scho_ga-humana-npos-lfp-17-rx4'],['ein'],['2022-10-28_CORE-COMMUNITY-SCHO_index.json'],['1']
620992032.0,['lipsey-morrison-attorneys_tn-humana-ppo-lfp-19-copay-rx4'],['ein'],['2022-10-28_LIPSEY-MORRISON-ATTORNEYS_index.json'],['6']
471557441.0,['staycon--llc_co-humana-npos-lfp-simplicity'],['ein'],['2022-10-31_STAYCON-LLC_index.json'],['1']
832811138.0,"['gaillard-management-services--llc_fl-humana-npos-lfp-19-simplici', 'gaillard-management-services--llc_fl-humana-hmo-lfp-19-simplicit']",['ein'],['2022-10-28_GAILLARD-MANAGEMENT-SERVICES-LLC_index.json'],"['2', '1']"
870702862.0,['alliance-storage-technolo_co-humana-npos-lfp-19-copay-rx'],['ein'],['2022-10-28_ALLIANCE-STORAGE-TECHNOLO_index.json'],['1']
870702862.0,['alliance-storage-technolo_aso-grp-gate-cap-exc'],['ein'],['2022-10-28_ALLIANCE-STORAGE-TECHNOLO_index.json'],['5']
330896459.0,"['crean--and-associates_tx-lfp-on-hand-npos-coins-19-d', 'crean--and-associates_tx-humana-npos-lfp-19-ehdhp']",['ein'],['2022-10-28_CREAN-AND-ASSOCIATES_index.json'],['1']
208285692.0,['neturen-america-corporati_oh-humana-npos-lfp-19-copay-rx'],['ein'],['2022-10-31_NETUREN-AMERICA-CORPORATI_index.json'],['1']
263506097.0,['starcrest-management-llc_tx-humana-npos-lfp-19-copay-rx'],['ein'],['2022-10-31_STARCREST-MANAGEMENT-LLC_index.json'],['1']
463228489.0,['west-georgia-cornhole-llc_ga-humana-npos-lfp-17-rx4'],['ein'],['2022-11-01_WEST-GEORGIA-CORNHOLE-LLC_index.json'],['1']
271364889.0,"['painted-rock-llc_tx-humana-npos-lfp-19-ehdhp', 'painted-rock-llc_tx-humana-npos-lfp-19-copay-rx']",['ein'],['2022-10-31_PAINTED-ROCK-LLC_index.json'],['1']
208111123.0,"['banks-deliveries-inc_ky-humana-npos-lfp-19-simplici', 'banks-deliveries-inc_ky-humana-npos-lfp-19-ehdhp']",['ein'],['2022-10-28_BANKS-DELIVERIES-INC_index.json'],['1']
201455591.0,"['bubalo-law-plc_ky-humana-npos-lfp-19-copay-rx', 'bubalo-law-plc_ky-humana-npos-lfp-19-ehdhp']",['ein'],['2022-10-28_BUBALO-LAW-PLC_index.json'],['1']
880457743.0,['humana-inc_il-ncr-npos-ehdhp-16-ded-coins'],['ein'],['2022-10-27_humana-inc-il-ncr-npos-ehdhp-16-ded-coins_index.json'],['1']
161780174.0,['get-a-grip-nashville_tn-humana-ppo-lfp-19-simplicit'],['ein'],['2022-10-28_GET-A-GRIP-NASHVILLE_index.json'],['18']
582337538.0,['humana-inc_ga-lg-humana-hmo-14-sep-acc-cp'],['ein'],['2022-10-27_humana-inc-ga-lg-humana-hmo-14-sep-acc-cp_index.json'],['2']
841485846.0,['drs-inc_co-humana-npos-lfp-19-copay-rx'],['ein'],['2022-10-28_DRS-INC_index.json'],['1']
481155914.0,['humana-inc_ks-ncr-humanappo16-sepacc-cpyo'],['ein'],['2022-10-27_humana-inc-ks-ncr-humanappo16-sepacc-cpyo_index.json'],['6']
843911604.0,"['halina-spa--llc_tx-humana-hmo-lfp-19-copay-rx4', 'halina-spa--llc_tx-humana-hmo-lfp-19-ehdhp', 'halina-spa--llc_tx-humana-npos-lfp-19-copay-rx']",['ein'],['2022-10-28_HALINA-SPA-LLC_index.json'],"['2', '1']"
650758130.0,"['soto-law-group--p-a-_fl-humana-hmo-lfp-19-copay-rx5', 'soto-law-group--p-a-_fl-humana-npos-lfp-19-simplici']",['ein'],['2022-10-31_SOTO-LAW-GROUP-P-A-_index.json'],"['2', '1']"
200604744.0,['shaw-construction-inc_mo-humana-ppo-lfp-17-rx4'],['ein'],['2022-10-31_SHAW-CONSTRUCTION-INC_index.json'],['6']
582093397.0,['technical-survey-services_ga-humana-npos-lfp-19-simplici'],['ein'],['2022-10-31_TECHNICAL-SURVEY-SERVICES_index.json'],['1']
592243512.0,"['hoffstetter-tool-and-die_fl-humana-hmo-lfp-19-canopy-rx', 'hoffstetter-tool-and-die_fl-humana-hmo-lfp-19-copay-rx5']",['ein'],['2022-10-28_HOFFSTETTER-TOOL-AND-DIE_index.json'],['2']
201532649.0,['humana-inc_ga-ncr-hmo16-canopy-rx5-51-100'],['ein'],['2022-10-27_humana-inc-ga-ncr-hmo16-canopy-rx5-51-100_index.json'],['2']
581337440.0,['peacock-sales-company-inc_ga-humana-npos-lfp-simplicity'],['ein'],['2022-10-31_PEACOCK-SALES-COMPANY-INC_index.json'],['1']
371535403.0,"['lunacon-engineering-gr_fl-humana-hmo-lfp-19-canopy-rx', 'lunacon-engineering-gr_fl-humana-npos-lfp-19-canopy-r', 'lunacon-engineering-gr_fl-humana-hmo-lfp-19-copay-rx4']",['ein'],['2022-10-28_LUNACON-ENGINEERING-GR_index.json'],"['2', '1']"
473830391,"['hooded-heroes-guttering_ks-humana-ppo-lfp-17-rx4', 'hooded-heroes-guttering_ks-humana-ppo-lfp-ehdhp-17', 'hooded-heroes-guttering_ks-cr-humana-ppo-lfp-17--canop']",['ein'],['2022-10-28_HOODED-HEROES-GUTTERING_index.json'],['6']
822612774,"['schloegel-design-remodel_mo-humana-ppo-lfp-17-rx4', 'schloegel-design-remodel_mo-humana-ppo-lfp-simplicity17']",['ein'],['2022-10-31_SCHLOEGEL-DESIGN-REMODEL_index.json'],['6']
611320522,['newman-and-tucker-ins_ky-humana-npos-lfp-19-canopy-r'],['ein'],['2022-10-31_NEWMAN-AND-TUCKER-INS_index.json'],['1']
320223102,"['texas-aviation-partners_tx-humana-npos-lfp-19-canopy-r', 'texas-aviation-partners_tx-humana-npos-lfp-19-simplici']",['ein'],['2022-10-31_TEXAS-AVIATION-PARTNERS_index.json'],['1']
851259565,"['nova-logistics-inc_ks-humana-ppo-lfp-19-copay-rx4', 'nova-logistics-inc_ks-humana-ppo-lfp-19-canopy-rx']",['ein'],['2022-10-31_NOVA-LOGISTICS-INC_index.json'],['6']
753120509,"['digital-sound-systems_ks-humana-ppo-lfp-19-hdhp', 'digital-sound-systems_ks-humana-ppo-lfp-19-ehdhp', 'digital-sound-systems_ks-humana-ppo-lfp-19-copay-rx4']",['ein'],['2022-10-28_DIGITAL-SOUND-SYSTEMS_index.json'],['6']
260743330,"['insurance-advisors_la-humana-ppo-lfp-19-canopy-rx', 'insurance-advisors_la-humana-ppo-lfp-19-copay-rx4']",['ein'],['2022-10-28_INSURANCE-ADVISORS_index.json'],['39']
