Plan_name,Plan_ID,Plan_ID_Type,INDEX_JSON,NETWORK_NUM
geophysical-research-llc_tx-humana-npos-lfp-simplicity,['264123739'],['ein'],['2022-10-28_GEOPHYSICAL-RESEARCH-LLC_index.json'],['1']
greenearth-cleaning_mo-humana-ppo-lfp-17-rx5coins,['522152180'],['ein'],['2022-10-28_GREENEARTH-CLEANING_index.json'],['6']
humana-inc_mo-ncr-humanappo-16-sep-acc-cp,['454152888'],['ein'],['2022-10-27_humana-inc-mo-ncr-humanappo-16-sep-acc-cp_index.json'],['6']
southwest-engineers-inc_tx-humana-npos-lfp-19-copay-rx,['741994214'],['ein'],['2022-10-31_SOUTHWEST-ENGINEERS-INC_index.json'],['1']
southwest-engineers-inc_tx-humana-npos-lfp-19-ehdhp,['741994214'],['ein'],['2022-10-31_SOUTHWEST-ENGINEERS-INC_index.json'],['1']
humana-inc_az-small-group-cov-1st-nationa,['860179723'],['ein'],['2022-10-27_humana-inc-az-small-group-cov-1st-nationa_index.json'],['1']
optimal-performance-and-phys_fl-humana-hmo-lfp-19-ehdhp,['271750663'],['ein'],['2022-10-31_OPTIMAL-PERFORMANCE-AND-PHYS_index.json'],['2']
optimal-performance-and-phys_fl-humana-hmo-lfp-19-simplicit,['271750663'],['ein'],['2022-10-31_OPTIMAL-PERFORMANCE-AND-PHYS_index.json'],['2']
optimal-performance-and-phys_fl-humana-npos-lfp-19-simplici,['271750663'],['ein'],['2022-10-31_OPTIMAL-PERFORMANCE-AND-PHYS_index.json'],['1']
humana-inc_fl-ncr-humana-hmo-ehdhp-16-ded,['592368234'],['ein'],['2022-10-27_humana-inc-fl-ncr-humana-hmo-ehdhp-16-ded_index.json'],['2']
midwest-mold-and-texture_oh-humana-npos-lfp-17-rx4,['311209170'],['ein'],['2022-10-28_MIDWEST-MOLD-AND-TEXTURE_index.json'],['1']
a-accident-advocacy_fl-humana-npos-lfp-17-rx4,['650698474'],['ein'],['2022-10-28_A-ACCIDENT-ADVOCACY_index.json'],['1']
a-accident-advocacy_fl-humana-hmo-lfp-17-rx4,['650698474'],['ein'],['2022-10-28_A-ACCIDENT-ADVOCACY_index.json'],['2']
central-georgia-heart-ins_ga-humana-npos-lfp-19-ehdhp,['201749895'],['ein'],['2022-10-28_CENTRAL-GEORGIA-HEART-INS_index.json'],['1']
central-georgia-heart-ins_ga-humana-npos-lfp-19-copay-rx,['201749895'],['ein'],['2022-10-28_CENTRAL-GEORGIA-HEART-INS_index.json'],['1']
central-georgia-heart-ins_ga-humana-npos-lfp-19-canopy-r,['201749895'],['ein'],['2022-10-28_CENTRAL-GEORGIA-HEART-INS_index.json'],['1']
humana-inc_fl-sg-humana-hmo-oa-08--rich-c,['650961476'],['ein'],['2022-10-27_humana-inc-fl-sg-humana-hmo-oa-08--rich-c_index.json'],['2']
dynamic-technical_ga-humana-npos-lfp-19-simplici,['473973820'],['ein'],['2022-10-28_DYNAMIC-TECHNICAL_index.json'],['1']
dynamic-technical_ga-humana-npos-lfp-19-copay-rx,['473973820'],['ein'],['2022-10-28_DYNAMIC-TECHNICAL_index.json'],['1']
mendol-usa-inc_fl-humana-hmo-lfp-19-canopy-rx,['460495662'],['ein'],['2022-10-28_MENDOL-USA-INC_index.json'],['2']
mendol-usa-inc_fl-humana-npos-lfp-19-simplici,['460495662'],['ein'],['2022-10-28_MENDOL-USA-INC_index.json'],['1']
humana-inc_ks-cr-npos-savings-hsa-21-ded-,['49857KS0110146'],['hios'],['2022-10-27_humana-inc-ks-cr-npos-savings-hsa-21-ded-_index.json'],['1']
south-florida-health_fl-humana-npos-lfp-19-copay-rx,['201096332'],['ein'],['2022-10-31_SOUTH-FLORIDA-HEALTH_index.json'],['1']
south-florida-health_fl-humana-hmo-lfp-19-copay-rx4,['201096332'],['ein'],['2022-10-31_SOUTH-FLORIDA-HEALTH_index.json'],['2']
critter-control_fl-humana-hmo-lfp-19-simplicit,['461714337'],['ein'],['2022-10-28_CRITTER-CONTROL_index.json'],['2']
williamson-group-inc_ga-humana-npos-lfp-19-copay-rx,['630971226'],['ein'],['2022-11-01_WILLIAMSON-GROUP-INC_index.json'],['1']
williamson-group-inc_ga-humana-hmo-lfp-19-copay-rx5,['630971226'],['ein'],['2022-11-01_WILLIAMSON-GROUP-INC_index.json'],['2']
georgia-prenatal_ga-humana-npos-lfp-19-simplici,['463999769'],['ein'],['2022-10-28_GEORGIA-PRENATAL_index.json'],['1']
paradigm-leasing-manageme_az-humana-npos-lfp-19-copay-rx,['463778732'],['ein'],['2022-10-31_PARADIGM-LEASING-MANAGEME_index.json'],['1']
hogan-environmental-clean_wi-humana-npos-lfp-19-ehdhp,['853829020'],['ein'],['2022-10-28_HOGAN-ENVIRONMENTAL-CLEAN_index.json'],['1']
express-supply-and-steel_la-humana-ppo-lfp-19-copay-rx4,['261656411'],['ein'],['2022-10-28_EXPRESS-SUPPLY-AND-STEEL_index.json'],['6']
arise-bioscience-inc_fl-humana-hmo-lfp-19-simplicit,['832887974'],['ein'],['2022-10-28_ARISE-BIOSCIENCE-INC_index.json'],['2']
arise-bioscience-inc_fl-humana-npos-lfp-19-simplici,['832887974'],['ein'],['2022-10-28_ARISE-BIOSCIENCE-INC_index.json'],['1']
arise-bioscience-inc_fl-humana-npos-lfp-19-copay-rx,['832887974'],['ein'],['2022-10-28_ARISE-BIOSCIENCE-INC_index.json'],['1']
homerun-heating-and-air_co-humana-npos-lfp-19-simplici,['841350167'],['ein'],['2022-10-28_HOMERUN-HEATING-AND-AIR_index.json'],['1']
encompass-medical-group_encompass-medical-group-npos,['481229965'],['ein'],['2022-10-28_ENCOMPASS-MEDICAL-GROUP_index.json'],['1']
encompass-medical-group_encompass-medical-group-npos-h,['481229965'],['ein'],['2022-10-28_ENCOMPASS-MEDICAL-GROUP_index.json'],['1']
encompass-medical-group_aso-grp-non-gate-ffs-exc,['0481229965'],['ein'],['2022-10-28_ENCOMPASS-MEDICAL-GROUP_index.json'],['115']
tecma-associates-inc_il-humana-npos-lfp-19-copay-rx,['363965273'],['ein'],['2022-10-31_TECMA-ASSOCIATES-INC_index.json'],['1']
tecma-associates-inc_aso-grp-gate-cap-exc,['0363965273'],['ein'],['2022-10-31_TECMA-ASSOCIATES-INC_index.json'],['82']
elev8-builders-llc_tx-lfp-on-hand-npos-coins-19-d,['465100940'],['ein'],['2022-10-28_ELEV8-BUILDERS-LLC_index.json'],['1']
elev8-builders-llc_tx-humana-npos-lfp-19-copay-rx,['465100940'],['ein'],['2022-10-28_ELEV8-BUILDERS-LLC_index.json'],['1']
humana-inc_fehbp-npos-coverage-first-1,['521136517'],['ein'],['2022-10-27_humana-inc-fehbp-npos-coverage-first-1_index.json'],['1']
mesun-health-services_ga-humana-npos-lfp-19-copay-rx,['204176815'],['ein'],['2022-10-28_MESUN-HEALTH-SERVICES_index.json'],['1']
atlanta-neighborhood-deve_ga-humana-npos-lfp-19-simplici,['581946632'],['ein'],['2022-10-28_ATLANTA-NEIGHBORHOOD-DEVE_index.json'],['1']
j--tenbrink---associates_ks-humana-ppo-lfp-19-canopy-rx,['431592217'],['ein'],['2022-10-28_J-TENBRINK-ASSOCIATES_index.json'],['6']
j--tenbrink---associates_ks-humana-ppo-lfp-19-ehdhp,['431592217'],['ein'],['2022-10-28_J-TENBRINK-ASSOCIATES_index.json'],['6']
mattress-safe-inc_ga-humana-hmo-lfp-simplicity-1,['562471139'],['ein'],['2022-10-28_MATTRESS-SAFE-INC_index.json'],['2']
mattress-safe-inc_ga-humana-hmo-lfp-17-rx5copay,['562471139'],['ein'],['2022-10-28_MATTRESS-SAFE-INC_index.json'],['2']
mattress-safe-inc_ga-humana-npos-lfp-simplicity,['562471139'],['ein'],['2022-10-28_MATTRESS-SAFE-INC_index.json'],['1']
accupro-advisors-llc_az-humana-npos-lfp-19-ehdhp,['463797045'],['ein'],['2022-10-28_ACCUPRO-ADVISORS-LLC_index.json'],['1']
flying-leap-vineyards-in_az-humana-npos-lfp-19-canopy-r,['274006010'],['ein'],['2022-10-28_FLYING-LEAP-VINEYARDS-IN_index.json'],['1']
triple-s-marine-llc_la-humana-ppo-lfp-19-copay-rx4,['200496281'],['ein'],['2022-11-01_TRIPLE-S-MARINE-LLC_index.json'],['6']
triple-s-marine-llc_la-humana-ppo-lfp-19-canopy-rx,['200496281'],['ein'],['2022-11-01_TRIPLE-S-MARINE-LLC_index.json'],['6']
quality-care-and-advocacy_ga-humana-npos-lfp-19-simplici,['421632040'],['ein'],['2022-10-31_QUALITY-CARE-AND-ADVOCACY_index.json'],['1']
mediaone-north-america_ga-humana-npos-lfp-19-canopy-r,['271518751'],['ein'],['2022-10-28_MEDIAONE-NORTH-AMERICA_index.json'],['1']
mediaone-north-america_ga-humana-npos-lfp-19-simplici,['271518751'],['ein'],['2022-10-28_MEDIAONE-NORTH-AMERICA_index.json'],['1']
lcs-and-associates-llc_ga-humana-npos-lfp-19-simplici,['271525845'],['ein'],['2022-10-28_LCS-AND-ASSOCIATES-LLC_index.json'],['1']
port-staffing--inc-_fl-humana-hmo-lfp-17-rx5coins,['200139800'],['ein'],['2022-10-31_PORT-STAFFING-INC-_index.json'],['2']
spirit-reins_tx-humana-npos-lfp-17-rx4,['061692909'],['ein'],['2022-10-31_SPIRIT-REINS_index.json'],['1']
quad-international-inc_fl-humana-hmo-lfp-19-simplicit,['650444492'],['ein'],['2022-10-31_QUAD-INTERNATIONAL-INC_index.json'],['2']
quad-international-inc_fl-humana-hmo-lfp-19-copay-rx4,['650444492'],['ein'],['2022-10-31_QUAD-INTERNATIONAL-INC_index.json'],['2']
american-global-wealth-se_ga-humana-npos-lfp-19-ehdhp,['831137255'],['ein'],['2022-10-28_AMERICAN-GLOBAL-WEALTH-SE_index.json'],['1']
american-global-wealth-se_ga-humana-npos-lfp-19-copay-rx,['831137255'],['ein'],['2022-10-28_AMERICAN-GLOBAL-WEALTH-SE_index.json'],['1']
american-global-wealth-se_ga-humana-npos-lfp-19-canopy-r,['831137255'],['ein'],['2022-10-28_AMERICAN-GLOBAL-WEALTH-SE_index.json'],['1']
stern-edlin-graham-family-la_ga-humana-npos-lfp-19-canopy-r,['464195640'],['ein'],['2022-10-31_STERN-EDLIN-GRAHAM-FAMILY-LA_index.json'],['1']
stern-edlin-graham-family-la_ga-humana-npos-lfp-19-copay-rx,['464195640'],['ein'],['2022-10-31_STERN-EDLIN-GRAHAM-FAMILY-LA_index.json'],['1']
stern-edlin-graham-family-la_ga-humana-npos-lfp-19-simplici,['464195640'],['ein'],['2022-10-31_STERN-EDLIN-GRAHAM-FAMILY-LA_index.json'],['1']
bass---welsh-engineering_tx-humana-npos-lfp-19-copay-rx,['742619652'],['ein'],['2022-10-28_BASS-WELSH-ENGINEERING_index.json'],['1']
humana-inc_intelident-solutions-llc-npos,['571220613'],['ein'],['2022-10-27_humana-inc-intelident-solutions-llc-npos_index.json'],['1']
premier-outdoor-escapes_ks-humana-ppo-lfp-19-ehdhp,['260444019'],['ein'],['2022-10-31_PREMIER-OUTDOOR-ESCAPES_index.json'],['6']
accuprint-of-kentuckiana_in-humana-npos-lfp-19-canopy-r,['621690681'],['ein'],['2022-10-28_ACCUPRINT-OF-KENTUCKIANA_index.json'],['1']
spr-machine_oh-humana-npos-lfp-19-canopy-r,['300094654'],['ein'],['2022-10-31_SPR-MACHINE_index.json'],['1']
biostar-renewables-llc_ks-humana-ppo-lfp-19-copay-rx4,['202891524'],['ein'],['2022-10-28_BIOSTAR-RENEWABLES-LLC_index.json'],['6']
biostar-renewables-llc_ks-humana-ppo-lfp-19-ehdhp,['202891524'],['ein'],['2022-10-28_BIOSTAR-RENEWABLES-LLC_index.json'],['6']
hope-house-inc_ga-humana-npos-lfp-19-simplici,['582074040'],['ein'],['2022-10-28_HOPE-HOUSE-INC_index.json'],['1']
humana-inc_oh-cr-ppo-savings-hsa-21-ded-c,['97596OH0520311'],['hios'],['2022-10-27_humana-inc-oh-cr-ppo-savings-hsa-21-ded-c_index.json'],['6']
jericho-woodworks-inc_tx-humana-hmo-lfp-19-simplicit,['832785709'],['ein'],['2022-10-28_JERICHO-WOODWORKS-INC_index.json'],['2']
jericho-woodworks-inc_tx-humana-npos-lfp-19-simplici,['832785709'],['ein'],['2022-10-28_JERICHO-WOODWORKS-INC_index.json'],['1']
air-authority-heating-and_oh-humana-npos-lfp-17-rx5coins,['311742446'],['ein'],['2022-10-28_AIR-AUTHORITY-HEATING-AND_index.json'],['1']
humana-inc_co-ncr-humanappo-16-sep-acc-cp,['271425569'],['ein'],['2022-10-27_humana-inc-co-ncr-humanappo-16-sep-acc-cp_index.json'],['6']
bvt-national-capital-partners-inc_ga-humana-npos-lfp-19-simplici,['582531962'],['ein'],['2022-10-28_BVT-NATIONAL-CAPITAL-PARTNERS-INC_index.json'],['1']
brehmer-agency-inc_wi-humana-ppo-lfp-17-rx4,['391367749'],['ein'],['2022-10-28_BREHMER-AGENCY-INC_index.json'],['19']
barker-mitsubishi_la-humana-ppo-lfp-19-hdhp,['721145945'],['ein'],['2022-10-28_BARKER-MITSUBISHI_index.json'],['6']
the-vanguard-mgmt-group_fl-humana-hmo-lfp-19-copay-rx4,['593029446'],['ein'],['2022-10-31_THE-VANGUARD-MGMT-GROUP_index.json'],['2']
the-vanguard-mgmt-group_fl-humana-npos-lfp-19-copay-rx,['593029446'],['ein'],['2022-10-31_THE-VANGUARD-MGMT-GROUP_index.json'],['1']
the-vanguard-mgmt-group_fl-humana-hmo-lfp-19-copay-rx5,['593029446'],['ein'],['2022-10-31_THE-VANGUARD-MGMT-GROUP_index.json'],['2']
humana-inc_co-cr-ppo-21-sep-acc-cpy-ov-de,['841449573'],['ein'],['2022-10-27_humana-inc-co-cr-ppo-21-sep-acc-cpy-ov-de_index.json'],['6']
air-care-heating-and-cool_ks-humana-ppo-lfp-19-copay-rx4,['480924956'],['ein'],['2022-10-28_AIR-CARE-HEATING-AND-COOL_index.json'],['6']
air-care-heating-and-cool_ks-humana-ppo-lfp-19-canopy-rx,['480924956'],['ein'],['2022-10-28_AIR-CARE-HEATING-AND-COOL_index.json'],['6']
air-care-heating-and-cool_la-humana-ppo-lfp-19-simplicit,['260553249'],['ein'],['2022-10-28_AIR-CARE-HEATING-AND-COOL_index.json'],['6']
mid-florida-material_fl-humana-hmo-lfp-19-simplicit,['753212238'],['ein'],['2022-10-28_MID-FLORIDA-MATERIAL_index.json'],['2']
mid-florida-material_fl-humana-hmo-lfp-19-canopy-rx,['753212238'],['ein'],['2022-10-28_MID-FLORIDA-MATERIAL_index.json'],['2']
mid-florida-material_fl-humana-npos-lfp-19-copay-rx,['753212238'],['ein'],['2022-10-28_MID-FLORIDA-MATERIAL_index.json'],['1']
meridian-fire-and-security-llc_co-humana-npos-lfp-17-rx4,['522346667'],['ein'],['2022-10-28_MERIDIAN-FIRE-AND-SECURITY-LLC_index.json'],['1']
meridian-fire-and-security-llc_co-humana-npos-lfp-17-rx5coins,['522346667'],['ein'],['2022-10-28_MERIDIAN-FIRE-AND-SECURITY-LLC_index.json'],['1']
vision-drive-llc_tx-humana-hmo-lfp-19-simplicit,['842894842'],['ein'],['2022-11-01_VISION-DRIVE-LLC_index.json'],['2']
vision-drive-llc_tx-humana-hmo-lfp-19-ehdhp,['842896842'],['ein'],['2022-11-01_VISION-DRIVE-LLC_index.json'],['2']
vision-drive-llc_tx-humana-hmo-lfp-19-copay-rx5,['842894842'],['ein'],['2022-11-01_VISION-DRIVE-LLC_index.json'],['2']
humana-inc_in-sg-humana-ppo-ehdhp-11-cpy,['351476798'],['ein'],['2022-10-27_humana-inc-in-sg-humana-ppo-ehdhp-11-cpy_index.json'],['6']
digital-scientists_ga-humana-npos-lfp-17-rx4,['320195096'],['ein'],['2022-10-28_DIGITAL-SCIENTISTS_index.json'],['1']
feeders-supply-company--llc_feeders-supply-co-npos-copay,['812192712'],['ein'],['2022-10-28_FEEDERS-SUPPLY-COMPANY-LLC_index.json'],['1']
feeders-supply-company--llc_feeders-supply-co-npos-ehdhp,['812192712'],['ein'],['2022-10-28_FEEDERS-SUPPLY-COMPANY-LLC_index.json'],['1']
ripple-it-llc_ga-humana-npos-lfp-19-copay-rx,['208272681'],['ein'],['2022-10-31_RIPPLE-IT-LLC_index.json'],['1']
humana-inc_az-cr-npos-savings-hsa-21-ded-,['23307AZ0340067'],['hios'],['2022-10-27_humana-inc-az-cr-npos-savings-hsa-21-ded-_index.json'],['1']
mellow-johnnys-llc_tx-humana-npos-lfp-19-canopy-r,['260632610'],['ein'],['2022-10-28_MELLOW-JOHNNYS-LLC_index.json'],['1']
textruss-component-build_tx-lfp-on-hand-npos-coins-19-d,['741678990'],['ein'],['2022-10-31_TEXTRUSS-COMPONENT-BUILD_index.json'],['1']
textruss-component-build_tx-humana-npos-lfp-19-copay-rx,['741678990'],['ein'],['2022-10-31_TEXTRUSS-COMPONENT-BUILD_index.json'],['1']
nrg-solutions-group_ga-humana-npos-lfp-simplicity,['275039328'],['ein'],['2022-10-31_NRG-SOLUTIONS-GROUP_index.json'],['1']
attaway-services-electric_fl-humana-npos-lfp-17-rx4,['811133431'],['ein'],['2022-10-28_ATTAWAY-SERVICES-ELECTRIC_index.json'],['1']
spencer-contracting-llc_la-humana-ppo-lfp-19-copay-rx4,['320143387'],['ein'],['2022-10-31_SPENCER-CONTRACTING-LLC_index.json'],['6']
spencer-contracting-llc_la-humana-ppo-lfp-19-simplicit,['320143387'],['ein'],['2022-10-31_SPENCER-CONTRACTING-LLC_index.json'],['39']
monument-management-llc_tx-humana-npos-lfp-19-copay-rx,['450669850'],['ein'],['2022-10-31_MONUMENT-MANAGEMENT-LLC_index.json'],['1']
prince-industries_ga-humana-npos-lfp-19-simplici,['581905394'],['ein'],['2022-10-31_PRINCE-INDUSTRIES_index.json'],['1']
jw-parker-inc_tx-humana-hmo-lfp-19-canopy-rx,['823241277'],['ein'],['2022-10-28_JW-PARKER-INC_index.json'],['2']
jw-parker-inc_tx-humana-npos-lfp-19-copay-rx,['823241277'],['ein'],['2022-10-28_JW-PARKER-INC_index.json'],['1']
paco-manufacturing_in-humana-npos-lfp-17-rx4,['350925275'],['ein'],['2022-10-31_PACO-MANUFACTURING_index.json'],['1']
paco-manufacturing_in-humana-npos-lfp-ehdhp-17,['350925275'],['ein'],['2022-10-31_PACO-MANUFACTURING_index.json'],['1']
kass-glassworks-llc_la-humana-ppo-lfp-19-simplicit,['820760692'],['ein'],['2022-10-28_KASS-GLASSWORKS-LLC_index.json'],['6']
kass-glassworks-llc_la-humana-ppo-lfp-19-copay-rx4,['820760692'],['ein'],['2022-10-28_KASS-GLASSWORKS-LLC_index.json'],['6']
athletic-orthopedics-and_tx-humana-npos-lfp-19-ehdhp,['760281931'],['ein'],['2022-10-28_ATHLETIC-ORTHOPEDICS-AND_index.json'],['1']
athletic-orthopedics-and_tx-humana-npos-lfp-19-copay-rx,['760281931'],['ein'],['2022-10-28_ATHLETIC-ORTHOPEDICS-AND_index.json'],['1']
cudahy-dental-associates_wi-humana-ppo-lfp-ehdhp-17,['391133997'],['ein'],['2022-10-28_CUDAHY-DENTAL-ASSOCIATES_index.json'],['19']
cudahy-dental-associates_wi-humana-ppo-lfp-simplicity17,['391133997'],['ein'],['2022-10-28_CUDAHY-DENTAL-ASSOCIATES_index.json'],['19']
loree-and-lipscomb_tx-humana-npos-lfp-19-simplici,['611516353'],['ein'],['2022-10-28_LOREE-AND-LIPSCOMB_index.json'],['1']
nudge-designs-inc_tx-humana-npos-lfp-19-simplici,['821240412'],['ein'],['2022-10-31_NUDGE-DESIGNS-INC_index.json'],['1']
nudge-designs-inc_tx-humana-hmo-lfp-19-simplicit,['821240412'],['ein'],['2022-10-31_NUDGE-DESIGNS-INC_index.json'],['2']
association-of-owners-sat_aso-grp-gate-cap-exc,['0840590805'],['ein'],['2022-10-28_ASSOCIATION-OF-OWNERS-SAT_index.json'],['5']
katy-aba-center-of-texas_tx-humana-npos-lfp-ehdhp-17,['352390742'],['ein'],['2022-10-28_KATY-ABA-CENTER-OF-TEXAS_index.json'],['1']
katy-aba-center-of-texas_tx-cr-npos-lfp-17-canopy-rx4,['352390742'],['ein'],['2022-10-28_KATY-ABA-CENTER-OF-TEXAS_index.json'],['1']
katy-aba-center-of-texas_tx-humana-npos-lfp-17-rx4,['352390742'],['ein'],['2022-10-28_KATY-ABA-CENTER-OF-TEXAS_index.json'],['1']
j---b-pavelka-inc_tx-humana-npos-lfp-17-rx4,['742844726'],['ein'],['2022-10-28_J-B-PAVELKA-INC_index.json'],['1']
white-board-holding-lf_la-humana-npos-lfp-19-simplici,['814132338'],['ein'],['2022-11-01_WHITE-BOARD-HOLDING-LF_index.json'],['1']
humana-inc_corkys-bar-b-q--ppo-ehdhp,['621212997'],['ein'],['2022-10-27_humana-inc-corkys-bar-b-q--ppo-ehdhp_index.json'],"['18', '6']"
aaa-commercial-floors_ga-humana-npos-lfp-19-copay-rx,['582012483'],['ein'],['2022-10-28_AAA-COMMERCIAL-FLOORS_index.json'],['1']
bcsisit-llc_wi-humana-npos-lfp-19-simplici,['461421552'],['ein'],['2022-10-28_BCSISIT-LLC_index.json'],['1']
oreilly-group_mo-humana-ppo-lfp-19-canopy-rx,['815315174'],['ein'],['2022-10-31_OREILLY-GROUP_index.json'],['6']
echols-glass---mirror-inc_ga-humana-npos-lfp-simplicity,['581801265'],['ein'],['2022-10-28_ECHOLS-GLASS-MIRROR-INC_index.json'],['1']
echols-glass---mirror-inc_ga-humana-npos-lfp-17-rx4,['581801265'],['ein'],['2022-10-28_ECHOLS-GLASS-MIRROR-INC_index.json'],['1']
miami-pool-tech-inc-lf_fl-humana-hmo-lfp-19-canopy-rx,['650450361'],['ein'],['2022-10-28_MIAMI-POOL-TECH-INC-LF_index.json'],['2']
fit-muscle---joint-clinic_ks-lfp-on-hand-ppo-cpy-19-ded-,['454311285'],['ein'],['2022-10-28_FIT-MUSCLE-JOINT-CLINIC_index.json'],['6']
fit-muscle---joint-clinic_ks-humana-ppo-lfp-19-canopy-rx,['454311285'],['ein'],['2022-10-28_FIT-MUSCLE-JOINT-CLINIC_index.json'],['6']
fit-muscle---joint-clinic_ks-humana-ppo-lfp-19-ehdhp,['454311285'],['ein'],['2022-10-28_FIT-MUSCLE-JOINT-CLINIC_index.json'],['6']
advanced-dermatology-and-ski_tn-humana-ppo-lfp-19-simplicit,['830505864'],['ein'],['2022-10-28_ADVANCED-DERMATOLOGY-AND-SKI_index.json'],['18']
germantown-farmington-animal_tn-humana-ppo-lfp-19-copay-rx4,['620960534'],['ein'],['2022-10-28_GERMANTOWN-FARMINGTON-ANIMAL_index.json'],['18']
rustic-restaurants-llc_tn-humana-ppo-lfp-19-copay-rx4,['621837857'],['ein'],['2022-10-31_RUSTIC-RESTAURANTS-LLC_index.json'],['6']
humana-inc_fl-ncr-npos16-canopy-rx5,['593482298'],['ein'],['2022-10-27_humana-inc-fl-ncr-npos16-canopy-rx5_index.json'],['1']
humana-inc_tx-ncr-humana-indemnity-16,['474603057'],['ein'],['2022-10-27_humana-inc-tx-ncr-humana-indemnity-16_index.json'],['8']
smart-mailers-llc_la-humana-ppo-lfp-19-simplicit,['320083633'],['ein'],['2022-10-31_SMART-MAILERS-LLC_index.json'],['6']
smart-mailers-llc_la-humana-ppo-lfp-19-copay-rx4,['320083633'],['ein'],['2022-10-31_SMART-MAILERS-LLC_index.json'],['39']
flotech-environmental-llc_fl-humana-hmo-lfp-17-rx4,['454556187'],['ein'],['2022-10-28_FLOTECH-ENVIRONMENTAL-LLC_index.json'],['2']
flotech-environmental-llc_fl-cr-humana-hmo-lfp-17-canopy,['454556187'],['ein'],['2022-10-28_FLOTECH-ENVIRONMENTAL-LLC_index.json'],['2']
mclains-painting_tn-humana-ppo-lfp-19-ehdhp,['472516875'],['ein'],['2022-10-28_MCLAINS-PAINTING_index.json'],['6']
mclains-painting_tn-humana-ppo-lfp-19-simplicit,['472516875'],['ein'],['2022-10-28_MCLAINS-PAINTING_index.json'],['6']
lucy-coopers-llc_tx-humana-npos-lfp-19-simplici,['823531722'],['ein'],['2022-10-28_LUCY-COOPERS-LLC_index.json'],['1']
onan-glass-and-windows_ky-humana-ppo-lfp-simplicity17,['610715013'],['ein'],['2022-10-31_ONAN-GLASS-AND-WINDOWS_index.json'],['6']
onan-glass-and-windows_ky-humana-ppo-lfp-17-rx4,['610715013'],['ein'],['2022-10-31_ONAN-GLASS-AND-WINDOWS_index.json'],['6']
reformation-brewery_ga-humana-npos-lfp-19-copay-rx,['844035409'],['ein'],['2022-10-31_REFORMATION-BREWERY_index.json'],['1']
reformation-brewery_ga-humana-npos-lfp-19-simplici,['844035409'],['ein'],['2022-10-31_REFORMATION-BREWERY_index.json'],['1']
drs-hawks-besler---rogers_ks-humana-ppo-lfp-17-rx4,['480905931'],['ein'],['2022-10-28_DRS-HAWKS-BESLER-ROGERS_index.json'],['6']
newman-transport-llc_la-humana-ppo-lfp-19-copay-rx4,['721168014'],['ein'],['2022-10-31_NEWMAN-TRANSPORT-LLC_index.json'],['6']
newman-transport-llc_la-humana-ppo-lfp-19-ehdhp,['721168014'],['ein'],['2022-10-31_NEWMAN-TRANSPORT-LLC_index.json'],['6']
mitchell-and-son-inc_tn-humana-ppo-lfp-19-copay-rx4,['620793238'],['ein'],['2022-10-31_MITCHELL-AND-SON-INC_index.json'],['18']
workspace-interiors_tn-humana-ppo-lfp-19-ehdhp,['621028666'],['ein'],['2022-11-01_WORKSPACE-INTERIORS_index.json'],['6']
workspace-interiors_tn-humana-ppo-lfp-19-copay-rx5,['621028666'],['ein'],['2022-11-01_WORKSPACE-INTERIORS_index.json'],['6']
trio-forest-products-inc_az-humana-npos-lfp-ehdhp-17,['860365222'],['ein'],['2022-11-01_TRIO-FOREST-PRODUCTS-INC_index.json'],['1']
trio-forest-products-inc_az-humana-npos-lfp-17-rx4,['860365222'],['ein'],['2022-11-01_TRIO-FOREST-PRODUCTS-INC_index.json'],['1']
h--r--marc-co---inc-_tx-humana-npos-lfp-19-copay-rx,['742899639'],['ein'],['2022-10-28_H-R-MARC-CO-INC-_index.json'],['1']
h--r--marc-co---inc-_tx-humana-hmo-lfp-19-copay-rx5,['742899639'],['ein'],['2022-10-28_H-R-MARC-CO-INC-_index.json'],"['1', '2']"
h--r--marc-co---inc-_tx-lfp-on-hand-hmo-coins-19-de,['742899639'],['ein'],['2022-10-28_H-R-MARC-CO-INC-_index.json'],['2']
diversified-brokerage_oh-humana-npos-lfp-19-copay-rx,['310998734'],['ein'],['2022-10-28_DIVERSIFIED-BROKERAGE_index.json'],['1']
al-huber_ks-humana-ppo-lfp-19-copay-rx4,['431019873'],['ein'],['2022-10-28_AL-HUBER_index.json'],['6']
fountains-condominium-ope_fl-humana-hmo-lfp-simplicity-1,['591570954'],['ein'],['2022-10-28_FOUNTAINS-CONDOMINIUM-OPE_index.json'],['2']
truax-construction_tx-humana-npos-lfp-19-ehdhp,['742592990'],['ein'],['2022-11-01_TRUAX-CONSTRUCTION_index.json'],['1']
truax-construction_tx-humana-npos-lfp-19-simplici,['742592990'],['ein'],['2022-11-01_TRUAX-CONSTRUCTION_index.json'],['1']
buddys-wrecker-service_tn-humana-ppo-lfp-19-copay-rx5,['621547988'],['ein'],['2022-10-28_BUDDYS-WRECKER-SERVICE_index.json'],['6']
buddys-wrecker-service_tn-humana-ppo-lfp-19-ehdhp,['621547988'],['ein'],['2022-10-28_BUDDYS-WRECKER-SERVICE_index.json'],['6']
big-whiskeys-concepts_mo-humana-ppo-lfp-19-copay-rx5,['274235468'],['ein'],['2022-10-28_BIG-WHISKEYS-CONCEPTS_index.json'],['6']
